"0,001",,,,"0,002",,,,"0,004",,,,"0,006",,,,"0,008",,,,"0,01",,,,"0,03",,,,"0,05",,,,"0,08",,,,"0,1",,,,"0,2",,,,"0,4",,,,"0,6",,,,"0,8",,,,acida,,,,basica,,
Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.,,Wavelength (nm),Absorbance (AU),Std.Dev.
455,"0,248758","2,90E-04",,455,"0,270757","1,60E-04",,455,"0,270086","2,27E-04",,455,"0,258874","1,81E-04",,455,"0,274446","1,93E-04",,455,"0,248563","2,55E-04",,455,"0,244722","1,46E-04",,455,"0,261124","2,07E-04",,455,"0,254053","1,60E-04",,455,"0,271751","1,50E-04",,455,"0,224707","1,54E-04",,455,"0,220889","1,69E-04",,455,"0,206899","1,61E-04",,455,"0,185064","1,87E-04",,455,"0,411027","2,27E-04",,455,"5,79E-02","1,40E-04"
456,"0,247501","1,71E-04",,456,"0,26959","1,81E-04",,456,"0,269065","2,13E-04",,456,"0,257722","1,65E-04",,456,"0,273643","1,84E-04",,456,"0,24738","2,27E-04",,456,"0,243402","1,87E-04",,456,"0,259764","1,54E-04",,456,"0,253112","1,51E-04",,456,"0,270845","2,08E-04",,456,"0,223753","1,44E-04",,456,"0,21977","1,37E-04",,456,"0,2061","2,12E-04",,456,"0,184588","1,97E-04",,456,"0,408998","2,24E-04",,456,"5,79E-02","1,24E-04"
457,"0,246267","1,46E-04",,457,"0,267868","1,45E-04",,457,"0,267563","2,55E-04",,457,"0,256961","1,81E-04",,457,"0,272031","1,65E-04",,457,"0,24619","1,66E-04",,457,"0,241971","2,25E-04",,457,"0,258384","1,64E-04",,457,"0,251311","1,62E-04",,457,"0,269089","2,01E-04",,457,"0,222745","1,77E-04",,457,"0,219138","1,42E-04",,457,"0,205054","2,07E-04",,457,"0,183474","1,58E-04",,457,"0,40735","1,81E-04",,457,"5,80E-02","9,55E-05"
458,"0,244839","1,41E-04",,458,"0,266719","2,00E-04",,458,"0,265765","2,76E-04",,458,"0,255351","2,51E-04",,458,"0,270055","2,28E-04",,458,"0,244702","2,11E-04",,458,"0,2409","1,71E-04",,458,"0,257007","2,16E-04",,458,"0,250064","1,87E-04",,458,"0,267649","1,67E-04",,458,"0,221477","1,90E-04",,458,"0,21777","2,18E-04",,458,"0,204195","2,02E-04",,458,"0,182748","2,34E-04",,458,"0,404094","2,03E-04",,458,"5,79E-02","1,24E-04"
459,"0,243561","1,41E-04",,459,"0,265118","1,94E-04",,459,"0,263983","2,00E-04",,459,"0,253397","2,80E-04",,459,"0,268652","3,15E-04",,459,"0,243288","2,03E-04",,459,"0,239392","1,40E-04",,459,"0,255107","2,01E-04",,459,"0,248622","1,52E-04",,459,"0,265722","1,46E-04",,459,"0,220161","1,78E-04",,459,"0,216767","1,65E-04",,459,"0,202701","1,61E-04",,459,"0,181863","2,39E-04",,459,"0,40134","1,70E-04",,459,"5,79E-02","1,20E-04"
460,"0,241591","1,65E-04",,460,"0,263421","2,02E-04",,460,"0,262298","1,82E-04",,460,"0,251729","1,67E-04",,460,"0,266478","2,28E-04",,460,"0,241602","1,28E-04",,460,"0,237791","1,51E-04",,460,"0,253645","1,56E-04",,460,"0,247003","1,88E-04",,460,"0,264619","1,50E-04",,460,"0,218606","1,52E-04",,460,"0,215122","9,95E-05",,460,"0,201838","1,73E-04",,460,"0,181221","2,09E-04",,460,"0,398255","2,52E-04",,460,"5,83E-02","1,29E-04"
461,"0,240669","1,98E-04",,461,"0,261419","1,59E-04",,461,"0,261047","1,78E-04",,461,"0,249837","1,94E-04",,461,"0,265302","1,97E-04",,461,"0,24023","1,81E-04",,461,"0,235949","2,18E-04",,461,"0,251644","1,65E-04",,461,"0,245546","2,25E-04",,461,"0,262901","1,84E-04",,461,"0,217936","1,49E-04",,461,"0,213777","2,36E-04",,461,"0,200577","1,97E-04",,461,"0,17989","1,98E-04",,461,"0,394871","2,29E-04",,461,"5,83E-02","1,53E-04"
462,"0,23862","1,60E-04",,462,"0,259877","2,08E-04",,462,"0,258934","1,25E-04",,462,"0,249094","1,75E-04",,462,"0,263307","2,18E-04",,462,"0,23883","2,46E-04",,462,"0,234788","1,87E-04",,462,"0,250504","1,50E-04",,462,"0,243799","1,79E-04",,462,"0,261277","1,81E-04",,462,"0,216667","1,32E-04",,462,"0,212975","1,89E-04",,462,"0,199718","1,80E-04",,462,"0,178937","2,25E-04",,462,"0,392636","2,26E-04",,462,"5,93E-02","1,33E-04"
463,"0,237175","1,52E-04",,463,"0,258291","1,82E-04",,463,"0,257742","1,67E-04",,463,"0,248839","1,85E-04",,463,"0,261507","1,62E-04",,463,"0,237777","2,15E-04",,463,"0,233788","2,20E-04",,463,"0,249009","1,40E-04",,463,"0,242358","1,42E-04",,463,"0,259875","1,43E-04",,463,"0,216476","1,51E-04",,463,"0,212535","1,46E-04",,463,"0,198842","1,46E-04",,463,"0,178298","1,87E-04",,463,"0,389954","2,39E-04",,463,"6,01E-02","1,43E-04"
464,"0,235355","1,95E-04",,464,"0,256313","1,71E-04",,464,"0,255951","1,59E-04",,464,"0,247018","2,08E-04",,464,"0,259449","1,46E-04",,464,"0,235814","2,02E-04",,464,"0,23176","1,99E-04",,464,"0,247169","1,89E-04",,464,"0,24065","2,01E-04",,464,"0,257708","1,15E-04",,464,"0,214132","1,44E-04",,464,"0,211312","1,07E-04",,464,"0,1981","1,39E-04",,464,"0,177175","1,22E-04",,464,"0,386305","1,54E-04",,464,"6,05E-02","1,40E-04"
465,"0,233734","1,91E-04",,465,"0,254294","1,77E-04",,465,"0,2535","1,75E-04",,465,"0,244337","1,57E-04",,465,"0,257717","1,33E-04",,465,"0,233714","1,63E-04",,465,"0,230095","1,34E-04",,465,"0,245226","1,93E-04",,465,"0,238663","1,92E-04",,465,"0,255337","1,44E-04",,465,"0,212975","1,24E-04",,465,"0,209978","1,09E-04",,465,"0,196857","1,84E-04",,465,"0,176606","1,56E-04",,465,"0,382088","1,93E-04",,465,"6,10E-02","1,55E-04"
466,"0,23157","2,00E-04",,466,"0,251928","1,79E-04",,466,"0,251196","1,89E-04",,466,"0,241661","2,06E-04",,466,"0,255619","1,85E-04",,466,"0,231776","1,71E-04",,466,"0,227953","1,77E-04",,466,"0,243246","1,55E-04",,466,"0,236836","2,38E-04",,466,"0,253157","1,59E-04",,466,"0,211047","1,62E-04",,466,"0,207754","1,81E-04",,466,"0,195317","1,52E-04",,466,"0,175641","1,73E-04",,466,"0,377335","2,76E-04",,466,"6,13E-02","1,45E-04"
467,"0,229638","2,63E-04",,467,"0,249821","1,99E-04",,467,"0,249109","1,67E-04",,467,"0,240005","1,98E-04",,467,"0,253537","2,46E-04",,467,"0,230128","2,04E-04",,467,"0,226427","2,24E-04",,467,"0,241234","1,98E-04",,467,"0,235318","2,38E-04",,467,"0,250758","1,65E-04",,467,"0,210363","1,89E-04",,467,"0,207055","2,51E-04",,467,"0,193961","1,70E-04",,467,"0,17465","1,80E-04",,467,"0,373654","3,02E-04",,467,"6,25E-02","1,44E-04"
468,"0,227916","3,21E-04",,468,"0,247588","2,31E-04",,468,"0,246904","2,00E-04",,468,"0,238206","2,96E-04",,468,"0,251842","2,93E-04",,468,"0,228192","2,82E-04",,468,"0,224691","2,42E-04",,468,"0,239205","2,94E-04",,468,"0,233427","1,97E-04",,468,"0,248975","2,00E-04",,468,"0,208801","2,12E-04",,468,"0,206191","2,19E-04",,468,"0,193427","2,07E-04",,468,"0,174266","1,96E-04",,468,"0,369804","3,72E-04",,468,"6,33E-02","1,85E-04"
469,"0,225624","2,52E-04",,469,"0,245214","2,08E-04",,469,"0,244618","1,98E-04",,469,"0,235443","2,33E-04",,469,"0,249527","2,51E-04",,469,"0,22598","2,19E-04",,469,"0,222602","2,47E-04",,469,"0,237057","2,07E-04",,469,"0,231158","1,79E-04",,469,"0,246751","1,81E-04",,469,"0,20708","2,39E-04",,469,"0,204011","1,86E-04",,469,"0,191807","2,28E-04",,469,"0,173429","1,85E-04",,469,"0,364984","2,75E-04",,469,"6,43E-02","1,79E-04"
470,"0,223327","1,20E-04",,470,"0,24301","1,76E-04",,470,"0,242477","2,33E-04",,470,"0,233837","1,83E-04",,470,"0,246859","1,67E-04",,470,"0,22415","1,75E-04",,470,"0,220559","1,54E-04",,470,"0,235078","1,29E-04",,470,"0,228915","1,56E-04",,470,"0,244505","1,63E-04",,470,"0,205443","1,56E-04",,470,"0,202913","1,36E-04",,470,"0,190839","1,33E-04",,470,"0,171903","1,70E-04",,470,"0,36079","2,01E-04",,470,"6,55E-02","1,59E-04"
471,"0,221286","1,48E-04",,471,"0,240994","1,78E-04",,471,"0,240482","2,64E-04",,471,"0,232394","1,75E-04",,471,"0,244966","1,55E-04",,471,"0,22246","1,15E-04",,471,"0,219005","1,14E-04",,471,"0,233195","1,64E-04",,471,"0,227268","1,59E-04",,471,"0,242157","1,74E-04",,471,"0,20455","1,78E-04",,471,"0,202294","1,41E-04",,471,"0,189602","1,80E-04",,471,"0,171148","1,60E-04",,471,"0,357105","2,53E-04",,471,"6,69E-02","1,53E-04"
472,"0,219192","1,44E-04",,472,"0,238575","1,78E-04",,472,"0,237976","2,67E-04",,472,"0,230779","1,54E-04",,472,"0,242677","1,56E-04",,472,"0,220508","1,88E-04",,472,"0,217422","1,65E-04",,472,"0,231256","1,83E-04",,472,"0,225078","1,57E-04",,472,"0,239962","1,64E-04",,472,"0,203075","1,85E-04",,472,"0,201805","1,29E-04",,472,"0,18881","2,04E-04",,472,"0,170441","1,59E-04",,472,"0,353324","2,44E-04",,472,"6,82E-02","1,67E-04"
473,"0,217597","1,63E-04",,473,"0,236019","2,03E-04",,473,"0,235759","1,66E-04",,473,"0,228449","2,02E-04",,473,"0,240322","1,37E-04",,473,"0,218191","3,12E-04",,473,"0,215258","2,38E-04",,473,"0,228997","1,88E-04",,473,"0,223131","1,96E-04",,473,"0,237735","1,96E-04",,473,"0,201475","1,54E-04",,473,"0,199765","2,07E-04",,473,"0,187542","1,76E-04",,473,"0,169468","1,77E-04",,473,"0,348189","1,88E-04",,473,"6,93E-02","1,37E-04"
474,"0,214962","1,56E-04",,474,"0,23359","1,70E-04",,474,"0,233174","1,41E-04",,474,"0,225605","2,08E-04",,474,"0,238148","1,15E-04",,474,"0,21598","2,27E-04",,474,"0,212956","1,95E-04",,474,"0,226655","2,03E-04",,474,"0,220594","2,41E-04",,474,"0,235116","1,46E-04",,474,"0,199677","1,49E-04",,474,"0,198663","1,68E-04",,474,"0,186251","1,86E-04",,474,"0,168142","1,51E-04",,474,"0,343446","1,56E-04",,474,"7,06E-02","1,36E-04"
475,"0,212957","1,11E-04",,475,"0,230983","2,18E-04",,475,"0,231023","1,49E-04",,475,"0,223862","1,54E-04",,475,"0,235403","1,42E-04",,475,"0,213954","1,23E-04",,475,"0,211065","1,74E-04",,475,"0,224234","1,72E-04",,475,"0,218483","1,88E-04",,475,"0,232851","1,51E-04",,475,"0,19813","1,41E-04",,475,"0,197124","1,50E-04",,475,"0,185452","1,82E-04",,475,"0,167372","1,49E-04",,475,"0,338337","1,77E-04",,475,"7,17E-02","1,40E-04"
476,"0,210286","1,85E-04",,476,"0,227993","1,63E-04",,476,"0,228","1,92E-04",,476,"0,221471","1,31E-04",,476,"0,23279","1,88E-04",,476,"0,211483","1,09E-04",,476,"0,208851","1,54E-04",,476,"0,221773","2,03E-04",,476,"0,216406","1,78E-04",,476,"0,22995","1,41E-04",,476,"0,196449","1,71E-04",,476,"0,195925","2,04E-04",,476,"0,183821","1,70E-04",,476,"0,166352","1,71E-04",,476,"0,333528","1,91E-04",,476,"7,31E-02","1,77E-04"
477,"0,207919","1,50E-04",,477,"0,22577","1,54E-04",,477,"0,225469","1,95E-04",,477,"0,218982","1,37E-04",,477,"0,230485","1,71E-04",,477,"0,20947","1,42E-04",,477,"0,206968","1,88E-04",,477,"0,219742","1,70E-04",,477,"0,214156","1,56E-04",,477,"0,227999","1,67E-04",,477,"0,194578","2,46E-04",,477,"0,194712","1,41E-04",,477,"0,182586","1,49E-04",,477,"0,165718","1,13E-04",,477,"0,32865","2,11E-04",,477,"7,49E-02","1,36E-04"
478,"0,205718","1,79E-04",,478,"0,222963","1,65E-04",,478,"0,223058","2,23E-04",,478,"0,216817","1,90E-04",,478,"0,227854","1,78E-04",,478,"0,207028","1,85E-04",,478,"0,204691","1,76E-04",,478,"0,217331","1,99E-04",,478,"0,211693","1,93E-04",,478,"0,224771","1,58E-04",,478,"0,193423","2,12E-04",,478,"0,193202","1,77E-04",,478,"0,181531","2,00E-04",,478,"0,164468","1,48E-04",,478,"0,323144","1,98E-04",,478,"7,61E-02","1,37E-04"
479,"0,203223","1,66E-04",,479,"0,220263","1,84E-04",,479,"0,220254","1,87E-04",,479,"0,214531","1,83E-04",,479,"0,225482","1,70E-04",,479,"0,204914","1,98E-04",,479,"0,202515","1,91E-04",,479,"0,215063","1,94E-04",,479,"0,209425","2,10E-04",,479,"0,222474","1,50E-04",,479,"0,191554","1,98E-04",,479,"0,192358","1,59E-04",,479,"0,180558","1,80E-04",,479,"0,163985","1,80E-04",,479,"0,318304","2,12E-04",,479,"7,80E-02","1,39E-04"
480,"0,200852","1,62E-04",,480,"0,218078","1,36E-04",,480,"0,218036","1,56E-04",,480,"0,212345","1,18E-04",,480,"0,223199","1,90E-04",,480,"0,20273","1,68E-04",,480,"0,200972","1,85E-04",,480,"0,212679","1,75E-04",,480,"0,207397","1,42E-04",,480,"0,220266","1,44E-04",,480,"0,190459","1,29E-04",,480,"0,19117","1,02E-04",,480,"0,179585","1,84E-04",,480,"0,163247","1,87E-04",,480,"0,313284","1,66E-04",,480,"7,96E-02","1,14E-04"
481,"0,198703","1,31E-04",,481,"0,215663","1,33E-04",,481,"0,215437","1,54E-04",,481,"0,209879","9,69E-05",,481,"0,220598","1,59E-04",,481,"0,200635","1,23E-04",,481,"0,198909","1,17E-04",,481,"0,210633","1,17E-04",,481,"0,20514","1,19E-04",,481,"0,217513","9,44E-05",,481,"0,188843","1,06E-04",,481,"0,190207","9,60E-05",,481,"0,178644","1,11E-04",,481,"0,162628","1,71E-04",,481,"0,307978","1,27E-04",,481,"8,14E-02","1,07E-04"
482,"0,196286","9,68E-05",,482,"0,21286","1,32E-04",,482,"0,212818","1,58E-04",,482,"0,207478","7,94E-05",,482,"0,218147","1,54E-04",,482,"0,198262","8,61E-05",,482,"0,196624","1,17E-04",,482,"0,208067","1,04E-04",,482,"0,202794","8,22E-05",,482,"0,214823","7,93E-05",,482,"0,187077","1,26E-04",,482,"0,188483","8,71E-05",,482,"0,177313","7,67E-05",,482,"0,161577","1,25E-04",,482,"0,302657","1,18E-04",,482,"8,31E-02","8,04E-05"
483,"0,193682","5,99E-05",,483,"0,210025","1,14E-04",,483,"0,210095","1,21E-04",,483,"0,205182","6,88E-05",,483,"0,21524","1,38E-04",,483,"0,196085","6,66E-05",,483,"0,194361","1,06E-04",,483,"0,205706","8,96E-05",,483,"0,200525","8,08E-05",,483,"0,212258","6,45E-05",,483,"0,185651","1,13E-04",,483,"0,187478","8,67E-05",,483,"0,176233","9,49E-05",,483,"0,160563","9,48E-05",,483,"0,297216","7,21E-05",,483,"8,51E-02","6,79E-05"
484,"0,191342","5,87E-05",,484,"0,207461","9,06E-05",,484,"0,207795","8,87E-05",,484,"0,204143","6,65E-05",,484,"0,212201","9,57E-05",,484,"0,194287","5,49E-05",,484,"0,192382","9,11E-05",,484,"0,203661","8,76E-05",,484,"0,198173","6,52E-05",,484,"0,21014","5,20E-05",,484,"0,184869","8,76E-05",,484,"0,187332","7,25E-05",,484,"0,175482","1,06E-04",,484,"0,159399","7,42E-05",,484,"0,292617","5,61E-05",,484,"8,80E-02","5,92E-05"
485,"0,189497","3,60E-05",,485,"0,205517","6,01E-05",,485,"0,205834","6,05E-05",,485,"0,204307","6,19E-05",,485,"0,209386","1,18E-04",,485,"0,192416","4,21E-05",,485,"0,190513","8,77E-05",,485,"0,201469","8,00E-05",,485,"0,195383","4,62E-05",,485,"0,207548","4,09E-05",,485,"0,183706","5,96E-05",,485,"0,188013","5,44E-05",,485,"0,174681","9,89E-05",,485,"0,157625","5,86E-05",,485,"0,288727","7,95E-05",,485,"8,96E-02","5,07E-05"
486,"0,187583","5,38E-05",,486,"0,203424","7,75E-05",,486,"0,203017","8,29E-05",,486,"0,19912","6,68E-05",,486,"0,207852","1,42E-04",,486,"0,189284","6,06E-05",,486,"0,188804","7,84E-05",,486,"0,199298","8,55E-05",,486,"0,193752","7,75E-05",,486,"0,204646","6,80E-05",,486,"0,180714","5,65E-05",,486,"0,184855","6,12E-05",,486,"0,173967","1,08E-04",,486,"0,158616","8,20E-05",,486,"0,282529","9,93E-05",,486,"9,05E-02","6,32E-05"
487,"0,183715","7,19E-05",,487,"0,199328","1,31E-04",,487,"0,198584","9,80E-05",,487,"0,191937","6,15E-05",,487,"0,205008","1,02E-04",,487,"0,185787","5,99E-05",,487,"0,185309","5,63E-05",,487,"0,195383","7,74E-05",,487,"0,191188","1,01E-04",,487,"0,20131","8,59E-05",,487,"0,177972","5,64E-05",,487,"0,180335","5,68E-05",,487,"0,171579","1,06E-04",,487,"0,158471","8,56E-05",,487,"0,273943","6,54E-05",,487,"9,08E-02","6,27E-05"
488,"0,18107","9,39E-05",,488,"0,196128","1,68E-04",,488,"0,195964","1,03E-04",,488,"0,190601","5,85E-05",,488,"0,202158","6,48E-05",,488,"0,184055","5,90E-05",,488,"0,183022","4,73E-05",,488,"0,192984","6,97E-05",,488,"0,188612","7,78E-05",,488,"0,198888","7,79E-05",,488,"0,177102","7,18E-05",,488,"0,179738","4,88E-05",,488,"0,170166","8,50E-05",,488,"0,156825","9,01E-05",,488,"0,268435","5,10E-05",,488,"9,31E-02","6,16E-05"
489,"0,179207","6,20E-05",,489,"0,19396","1,17E-04",,489,"0,194116","1,01E-04",,489,"0,190241","5,65E-05",,489,"0,200072","7,62E-05",,489,"0,182526","7,38E-05",,489,"0,181597","4,82E-05",,489,"0,191368","8,84E-05",,489,"0,186707","7,63E-05",,489,"0,196543","8,01E-05",,489,"0,176316","7,98E-05",,489,"0,179879","5,26E-05",,489,"0,169591","7,77E-05",,489,"0,156055","1,14E-04",,489,"0,264064","7,42E-05",,489,"9,63E-02","5,58E-05"
490,"0,177097","8,18E-05",,490,"0,191427","9,26E-05",,490,"0,191711","6,52E-05",,490,"0,188152","7,61E-05",,490,"0,197861","7,44E-05",,490,"0,180182","6,71E-05",,490,"0,179829","6,19E-05",,490,"0,189214","5,50E-05",,490,"0,184447","9,86E-05",,490,"0,194145","5,43E-05",,490,"0,175038","7,50E-05",,490,"0,178972","3,89E-05",,490,"0,168943","5,59E-05",,490,"0,155638","1,05E-04",,490,"0,258606","1,27E-04",,490,"9,87E-02","6,94E-05"
491,"0,174871","6,69E-05",,491,"0,189037","1,17E-04",,491,"0,189145","9,07E-05",,491,"0,18578","1,12E-04",,491,"0,195642","8,26E-05",,491,"0,178113","8,16E-05",,491,"0,178008","1,13E-04",,491,"0,186959","5,70E-05",,491,"0,182433","8,14E-05",,491,"0,191813","9,46E-05",,491,"0,173697","9,12E-05",,491,"0,177927","5,65E-05",,491,"0,168186","6,98E-05",,491,"0,155203","1,43E-04",,491,"0,25312","1,11E-04",,491,"0,101078","8,09E-05"
492,"0,172443","7,72E-05",,492,"0,186197","1,61E-04",,492,"0,186399","1,11E-04",,492,"0,183432","1,17E-04",,492,"0,192994","1,49E-04",,492,"0,175739","1,26E-04",,492,"0,17574","1,62E-04",,492,"0,184512","9,33E-05",,492,"0,180092","9,69E-05",,492,"0,189064","1,66E-04",,492,"0,172133","8,96E-05",,492,"0,176751","9,61E-05",,492,"0,167093","9,28E-05",,492,"0,154471","1,83E-04",,492,"0,24762","1,63E-04",,492,"0,103229","8,93E-05"
493,"0,170329","1,14E-04",,493,"0,183578","1,46E-04",,493,"0,184111","1,20E-04",,493,"0,181227","1,85E-04",,493,"0,190576","2,13E-04",,493,"0,173697","1,54E-04",,493,"0,173891","1,32E-04",,493,"0,182251","1,25E-04",,493,"0,178071","1,39E-04",,493,"0,186802","1,70E-04",,493,"0,170705","1,23E-04",,493,"0,175694","1,52E-04",,493,"0,166288","1,23E-04",,493,"0,153899","1,40E-04",,493,"0,242172","2,10E-04",,493,"0,105725","1,31E-04"
494,"0,167974","9,08E-05",,494,"0,181211","8,54E-05",,494,"0,18153","1,27E-04",,494,"0,17869","1,58E-04",,494,"0,188123","1,58E-04",,494,"0,171435","1,05E-04",,494,"0,172064","1,34E-04",,494,"0,180387","1,37E-04",,494,"0,175925","1,04E-04",,494,"0,184386","1,05E-04",,494,"0,169253","1,28E-04",,494,"0,174544","1,35E-04",,494,"0,165807","1,34E-04",,494,"0,153585","1,04E-04",,494,"0,236431","1,77E-04",,494,"0,108094","1,22E-04"
495,"0,16567","9,88E-05",,495,"0,178518","1,00E-04",,495,"0,178942","1,63E-04",,495,"0,176524","9,42E-05",,495,"0,185889","1,43E-04",,495,"0,16954","1,17E-04",,495,"0,170083","1,26E-04",,495,"0,177931","1,05E-04",,495,"0,173837","1,36E-04",,495,"0,18178","9,92E-05",,495,"0,168168","9,85E-05",,495,"0,173867","9,65E-05",,495,"0,16483","1,07E-04",,495,"0,152892","1,07E-04",,495,"0,23119","1,31E-04",,495,"0,110373","1,02E-04"
496,"0,163393","1,02E-04",,496,"0,176098","1,16E-04",,496,"0,176595","1,27E-04",,496,"0,174759","7,20E-05",,496,"0,183489","9,98E-05",,496,"0,16736","2,02E-04",,496,"0,16827","1,35E-04",,496,"0,175869","9,71E-05",,496,"0,17157","1,14E-04",,496,"0,179495","1,45E-04",,496,"0,166873","1,01E-04",,496,"0,173056","1,11E-04",,496,"0,164348","1,38E-04",,496,"0,152373","1,25E-04",,496,"0,22577","1,44E-04",,496,"0,112965","8,30E-05"
497,"0,161288","1,10E-04",,497,"0,17356","9,79E-05",,497,"0,174232","1,11E-04",,497,"0,171726","8,60E-05",,497,"0,18149","1,03E-04",,497,"0,165224","1,53E-04",,497,"0,166421","1,58E-04",,497,"0,173751","1,13E-04",,497,"0,169791","1,07E-04",,497,"0,177201","1,74E-04",,497,"0,165514","1,04E-04",,497,"0,171656","9,79E-05",,497,"0,163652","9,79E-05",,497,"0,152402","1,07E-04",,497,"0,220035","1,40E-04",,497,"0,115375","8,49E-05"
498,"0,159155","8,69E-05",,498,"0,171236","1,12E-04",,498,"0,171963","1,01E-04",,498,"0,170127","8,39E-05",,498,"0,179166","1,17E-04",,498,"0,163458","8,55E-05",,498,"0,164743","1,82E-04",,498,"0,171636","1,01E-04",,498,"0,167693","1,16E-04",,498,"0,175097","1,20E-04",,498,"0,164662","9,89E-05",,498,"0,171423","1,16E-04",,498,"0,162961","8,23E-05",,498,"0,15175","8,37E-05",,498,"0,215222","1,51E-04",,498,"0,118198","6,55E-05"
499,"0,157148","9,16E-05",,499,"0,168904","1,08E-04",,499,"0,169732","1,33E-04",,499,"0,167982","1,04E-04",,499,"0,176746","1,08E-04",,499,"0,161397","8,55E-05",,499,"0,162834","1,22E-04",,499,"0,169672","1,07E-04",,499,"0,165806","8,66E-05",,499,"0,172678","1,25E-04",,499,"0,163615","1,57E-04",,499,"0,170373","9,24E-05",,499,"0,162473","8,89E-05",,499,"0,151453","1,20E-04",,499,"0,209762","1,22E-04",,499,"0,120865","7,70E-05"
500,"0,155103","1,27E-04",,500,"0,166631","1,08E-04",,500,"0,167429","1,02E-04",,500,"0,165794","8,46E-05",,500,"0,174755","1,07E-04",,500,"0,159665","1,19E-04",,500,"0,161295","9,20E-05",,500,"0,167891","1,32E-04",,500,"0,164136","9,36E-05",,500,"0,1707","9,27E-05",,500,"0,162582","1,01E-04",,500,"0,169716","1,00E-04",,500,"0,161987","9,35E-05",,500,"0,15136","1,58E-04",,500,"0,204428","9,08E-05",,500,"0,123632","8,34E-05"
501,"0,153312","1,07E-04",,501,"0,164666","1,16E-04",,501,"0,165437","1,05E-04",,501,"0,164201","6,64E-05",,501,"0,17291","1,03E-04",,501,"0,157997","9,60E-05",,501,"0,159928","1,27E-04",,501,"0,166077","9,00E-05",,501,"0,162228","8,79E-05",,501,"0,168656","1,16E-04",,501,"0,161547","1,04E-04",,501,"0,169372","7,34E-05",,501,"0,161664","9,21E-05",,501,"0,151144","1,38E-04",,501,"0,199314","1,16E-04",,501,"0,126538","7,87E-05"
502,"0,15151","1,12E-04",,502,"0,162385","1,16E-04",,502,"0,163232","1,39E-04",,502,"0,162049","1,23E-04",,502,"0,170782","1,26E-04",,502,"0,155986","1,07E-04",,502,"0,158194","1,27E-04",,502,"0,164223","1,22E-04",,502,"0,160371","1,08E-04",,502,"0,166501","1,51E-04",,502,"0,160517","1,14E-04",,502,"0,168659","9,93E-05",,502,"0,161266","1,32E-04",,502,"0,151328","1,34E-04",,502,"0,194021","1,33E-04",,502,"0,129344","1,17E-04"
503,"0,149665","1,11E-04",,503,"0,160608","1,24E-04",,503,"0,161413","1,32E-04",,503,"0,16003","1,50E-04",,503,"0,169045","1,44E-04",,503,"0,154316","1,12E-04",,503,"0,156969","1,45E-04",,503,"0,162503","1,37E-04",,503,"0,15904","9,44E-05",,503,"0,164646","1,43E-04",,503,"0,159857","1,11E-04",,503,"0,168114","9,84E-05",,503,"0,160922","1,54E-04",,503,"0,151175","1,38E-04",,503,"0,18876","1,51E-04",,503,"0,132298","1,30E-04"
504,"0,14766","9,95E-05",,504,"0,158099","1,68E-04",,504,"0,159032","8,76E-05",,504,"0,157902","9,69E-05",,504,"0,16721","1,06E-04",,504,"0,152653","1,01E-04",,504,"0,155485","1,24E-04",,504,"0,160679","9,08E-05",,504,"0,157147","9,24E-05",,504,"0,162443","9,57E-05",,504,"0,158861","7,75E-05",,504,"0,167444","8,24E-05",,504,"0,160551","8,56E-05",,504,"0,151326","9,58E-05",,504,"0,183679","1,14E-04",,504,"0,135252","9,49E-05"
505,"0,145898","1,19E-04",,505,"0,156212","1,41E-04",,505,"0,157319","1,03E-04",,505,"0,156535","1,04E-04",,505,"0,165473","1,70E-04",,505,"0,151179","1,19E-04",,505,"0,154204","1,04E-04",,505,"0,159134","1,28E-04",,505,"0,155571","1,18E-04",,505,"0,160861","8,79E-05",,505,"0,158204","7,46E-05",,505,"0,167315","1,18E-04",,505,"0,160264","8,23E-05",,505,"0,151245","1,03E-04",,505,"0,178725","1,61E-04",,505,"0,138214","1,03E-04"
506,"0,144356","9,56E-05",,506,"0,154329","1,48E-04",,506,"0,155413","9,60E-05",,506,"0,154706","1,06E-04",,506,"0,163764","1,34E-04",,506,"0,14946","8,87E-05",,506,"0,152824","1,09E-04",,506,"0,157517","1,08E-04",,506,"0,15432","1,20E-04",,506,"0,158897","1,12E-04",,506,"0,15739","7,13E-05",,506,"0,167178","1,27E-04",,506,"0,160201","1,03E-04",,506,"0,151454","1,28E-04",,506,"0,173658","1,23E-04",,506,"0,141429","9,82E-05"
